,Species,Carbon source,model,RSS,RMSD,bic,aic,weighted_bic,weighted_aic,y0,K,r,nu,q0,v,has_lag,has_nu,max_growth_rate,min_doubling_time,lag,Binary growth evaluation,Yield
24,At,Mannose,Model(RichardsLag1),0.39039145089436295,0.039359527743406425,-1602.8015260130444,-1620.4486714506015,0.9043876313637141,0.6293745648289024,0.04744831331812338,1.3692147638261207,0.4645931844517243,0.26047195852693256,0.03092275646899978,0.0,True,True,0.18329737349776634,3.866588811033255,11.873526505015516,1,1.1949
25,At,Myo-inositol,Model(Richards),0.4470244245358361,0.044279040650703455,-1399.7458071096721,-1413.4631896254898,0.9340447098362017,0.6652410137211932,0.03333253971140748,1.3955810342455088,1.0878990682972414,0.10000000001689843,0.0,0.0,False,True,0.2389474858038776,2.205399844288733,4.371944945388067,1,1.2863333333333333
26,At,Orotate,Model(RichardsLag1),0.02182501974798408,0.009092333548018602,-2453.891161634754,-2471.7709071504855,0.9273033327971246,0.7219548335267046,0.05023850524760154,0.1807051778832418,1.3344391612403876,0.10000002987715545,0.00010418079935536895,0.0,True,True,0.11458146292782238,7.22094316538761,6.816216681935677,1,0.12946666666666667
27,At,Phenylalanine,,,,,,,,,,,,,,,,,,,0,0.03829999999999998
28,At,Proline,Model(RichardsLag1),0.5757039678980937,0.04425129107221779,-1804.8900910974694,-1823.3079899341628,0.714601944040798,0.653117560111285,0.04616886635871764,1.3758855525084697,0.8824717787418324,0.10000000015768262,0.015154888269695688,0.0,True,True,0.18524515593380628,3.677635969302635,9.194212662544361,1,1.22
29,At,Pyruvate,Model(BaranyiRoberts),0.249786500529185,0.028159776589187783,-2214.496793415253,-2237.0122292482065,0.9789003874130174,0.9992219409660048,0.05007596098003275,1.1276590149575083,0.16387435268388065,1.4695191207902865,0.00010000020684786115,1.4463846048786404,True,True,0.15349370261996145,4.40723223223223,14.281259376520532,1,0.9903666666666666
30,At,Ribose,Model(Richards),0.6380457683957655,0.04209927976408746,-2257.2173291249014,-2272.761745250702,0.8283278395231757,0.6444286008266666,0.04051119477253051,1.4060144129025633,0.09132829486031997,1.4310953519875609,0.0,0.0,False,True,0.08543207685394788,7.6859081303525745,18.415832000643647,1,1.3036666666666668
31,At,Sucrose,Model(RichardsLag1),0.13757604990304922,0.02676830077868936,-1363.9986920865447,-1380.2861689466836,0.5148230438301251,0.5667226079545801,0.04134489182145984,1.0850635136676445,1.5959662250900597,0.10000008674520208,0.03491761311540831,0.0,True,True,0.3279211951591428,2.113196529863196,4.356173003863895,1,1.0188333333333333
32,At,Uridine,Model(BaranyiRoberts),0.06872911304086378,0.012317463064180368,-3946.7486067970867,-3971.443959549985,0.9126950126638704,0.9879306133478392,0.050937674419217815,1.0523087558511202,0.308708338139705,0.10000000015267173,0.00010000000232146533,0.6968252136809323,True,True,0.06395165133804626,10.503072516961407,22.97251040135569,1,0.5915000000000001
33,At,No CS,,,,,,,,,,,,,,,,,,,0,0.0
34,Ct,Acetate,Model(RichardsLag1),0.08686113794946425,0.02234282753454227,-1297.0396974413204,-1312.834973937393,0.9097605787896424,0.6750657943011805,0.05043650659080501,1.3434942494373214,1.3392760075483403,0.13022438313346407,0.00010000010906052736,0.0,True,True,0.3354273673291646,2.0890890890890876,9.076544093722445,1,1.173
35,Ct,Adenosine,,,,,,,,,,,,,,,,,,,0,0.0016666666666665941
36,Ct,Citrate,Model(BaranyiRoberts),0.08104818008760618,0.011106799930652968,-5874.333741840223,-5901.259845951131,0.9999999999999718,0.9999999999999971,0.056486096526664475,0.26836014649383877,1.4538943325261258,9.999999095191521,0.00010000000023047129,0.10200995596107498,True,True,0.11612379535278534,6.86351073295517,60.838589412704614,1,0.218
37,Ct,Cysteine,Model(LogisticLag1),0.06581977129248412,0.029048979701506116,-534.6215839717952,-544.0484192785535,0.7949798545839748,0.5080564656535737,0.023419789872855423,0.11116700500163113,1.5955611227658195,1.0,0.11563689855158366,0.0,True,False,0.5707924235544543,1.1829190301412522,0.9565453911206744,1,0.13866666666666672
38,Ct,D-arabinose,,,,,,,,,,,,,,,,,,,0,0.006666666666666626
39,Ct,D-glucose,,,,,,,,,,,,,,,,,,,0,0.013333333333333343
40,Ct,D-xylose,,,,,,,,,,,,,,,,,,,0,0.011000000000000003
41,Ct,Formate,,,,,,,,,,,,,,,,,,,0,0.007333333333333289
42,Ct,Fumarate,Model(Logistic),1.6456079753165231,0.07721624010953958,-1396.8911023416667,-1407.7523049388183,0.7684441677704648,0.2882142069190719,0.007203225462149243,0.9496944960145275,0.6732345852731885,1.0,0.0,0.0,False,False,0.6133458938349176,1.0587392948504057,4.195076575005849,1,0.9973333333333333
43,Ct,Glutarate,Model(Logistic),0.10726343451465864,0.021981096968529658,-1678.7941239663432,-1689.0021561119602,0.6566395844962344,0.1958914474269186,0.03410373799820454,1.2806279373848748,0.15955082800652146,1.0,0.0,0.0,False,False,0.13895317416120392,4.516822377933489,10.656037093097435,1,1.098666666666667
44,Ct,Glycerol,,,,,,,,,,,,,,,,,,,0,0.010000000000000002
45,Ct,Glycine,Model(RichardsLag1),0.13143155106268148,0.017689891589123884,-3358.998721771473,-3379.19999532786,0.7494387043096307,0.37246014651417175,0.0481116531798802,0.6322280918272303,0.2717323281370548,0.7730719345822605,0.00010000000005194742,0.0,True,True,0.14038490237607373,5.044044044044043,36.06629567707369,1,0.5876666666666667
46,Ct,Inosine,,,,,,,,,,,,,,,,,,,0,0.0036666666666666653
47,Ct,L-alanine,Model(LogisticLag1),0.003993366979832143,0.002969070502098017,-5248.009173188807,-5264.472741690739,0.8517194475465131,0.339169830131452,0.04992558523337065,0.1722254179627043,0.08600161859541793,1.0,0.017322999752990897,0.0,True,False,0.02603157593962392,29.846860749638523,38.659042663306515,1,0.09733333333333333
48,Ct,L-arginine,,,,,,,,,,,,,,,,,,,0,0.008333333333333297
49,Ct,L-aspartate,Model(LogisticLag1),0.2558171879713914,0.04505879650667659,-761.8012097330371,-773.1463373608431,0.6128513056916509,0.25134941805583355,0.03612257480889269,1.0030624951040579,0.5513150921449613,1.0,0.07563507150221649,0.0,True,False,0.38477045005733473,1.8486264041819584,7.133828383274907,1,1.0386666666666666
50,Ct,L-glutamate,Model(RichardsLag1),0.11131375325365758,0.029722760405792387,-861.8108205901773,-875.9922301249346,0.8922638008574046,0.667302362240694,0.046946743263529545,1.3950301083620398,2.4871599807110374,0.11304903496888435,0.00010000000185428348,0.0,True,True,0.5689455394645199,1.1974057390724058,5.09089546709066,1,1.3490000000000002
51,Ct,L-glutamine,Model(Richards),0.1178289675117983,0.028605186921814244,-1003.7209052106148,-1015.6001584089188,0.917197444732167,0.665240938853926,0.007278000382636929,1.4825035383132714,1.8073541493703886,0.10000000016115804,0.0,0.0,False,True,0.41596780802759664,0.9844149705260816,4.735938445415959,1,1.341
52,Ct,L-histidine,Model(LogisticLag2),0.07296788053074944,0.01743653737256309,-1916.206769558586,-1933.609964175296,0.889018309828957,0.5843124919714592,0.05049293764574969,1.0486992203398493,0.2573512123725492,1.0,0.00010000000102916573,0.6835930410082913,True,False,0.2118465362489817,3.3221693916138335,17.982619187015047,1,1.0046666666666666
53,Ct,L-isoleucine,Model(LogisticLag2),0.29559767581576785,0.025544735283362388,-3292.016118716064,-3312.595579343479,0.9302817118046266,0.6302008891473038,0.04872596375437044,1.1136388663789984,7.999981139732055,1.0,0.0010636663103322785,0.04604796406376899,True,False,0.0787773307362218,8.9918390612835,51.32066238183273,1,0.998
54,Ct,L-lactate,Model(BaranyiRoberts),0.10931699295835837,0.027552600320714635,-1004.5787285536883,-1022.3976083511443,0.6265752976379664,0.8810550517892219,0.04764219438585693,1.320717496112603,0.6089217919532669,0.5586628729928267,0.0001000000001354362,1.3970336559115186,True,True,0.41501048390746914,1.6807084862640407,8.985932463863394,1,1.2753333333333334
55,Ct,L-leucine,Model(RichardsLag1),0.12556989266528032,0.02066660297323521,-2252.5730247187867,-2270.99092355548,0.870537505226501,0.5159769927985841,0.05521803170888351,1.3180107984218437,0.5882203570725324,0.20234674927853055,0.0001467816355233964,0.0,True,True,0.1911793082024079,3.726671115560002,18.46512131998409,1,1.1926666666666668
56,Ct,Malate,Model(Richards),0.19211109134276289,0.033227800587083085,-1164.0839772616764,-1176.7201984585345,0.9245930283163336,0.665240949589398,0.0011748126499298017,0.9748361232215654,3.6436680787040543,0.10000000132082006,0.0,0.0,False,True,0.8636455588959316,0.4062117673228784,3.130383004169723,1,0.9690000000000002
57,Ct,Mannitol,,,,,,,,,,,,,,,,,,,0,0.007333333333333331
58,Ct,Mannose,,,,,,,,,,,,,,,,,,,0,0.009000000000000022
59,Ct,Myo-inositol,,,,,,,,,,,,,,,,,,,0,0.014999999999999993
60,Ct,Orotate,Model(RichardsLag1),0.005308572413278743,0.003423259104869229,-5112.929517071288,-5133.508977698702,0.8067732029297745,0.34778992333603975,0.05211901620859649,0.10639822795601073,0.04556505380909816,6.979493759738872,0.05998034634675409,0.0,True,True,0.015879463219380864,74.73049438327216,32.426006104677654,1,0.05566666666666666
61,Ct,Phenylalanine,Model(RichardsLag1),0.10527973227587223,0.016305149793471883,-3230.18216093526,-3250.0892319915324,0.549410099574839,0.14277633405894333,0.05562004345858451,1.136712834631054,0.5256758263133332,0.12430208967786817,0.00010000000038590251,0.0,True,True,0.12039825916968347,5.944694694694693,22.31841505419596,1,0.9319999999999999
62,Ct,Proline,Model(RichardsLag1),0.03682266670050844,0.010863763971563205,-2793.214182965291,-2811.9291989043386,0.7995487257297044,0.38035886333660107,0.05255162421716042,1.3233559228260556,0.5367512791185408,0.3243258235428836,0.0004950704408384077,0.0,True,True,0.22785956673679272,3.0702508063619156,17.203108078017692,1,1.2593333333333332
63,Ct,Pyruvate,Model(BaranyiRoberts),0.6621647490861118,0.039150846364193276,-2763.2373643453957,-2787.6479178748605,0.9996448965920698,0.9999535440313932,0.04642156865958125,0.9173427142641979,2.0218882400699436,0.10000000195078004,0.00010000000046139768,0.7255740511659792,True,True,0.29339017508509513,2.399552330107884,14.022410977795802,1,0.8974666666666666
64,Ct,Ribose,,,,,,,,,,,,,,,,,,,0,0.002999999999999968
65,Ct,Sucrose,,,,,,,,,,,,,,,,,,,0,0.006999999999999992
66,Ct,Uridine,,,,,,,,,,,,,,,,,,,0,0.027666666666666666
67,Ct,No CS,,,,,,,,,,,,,,,,,,,0,0.004333333333333328
68,Ml,Acetate,Model(RichardsLag1),0.4606217340350335,0.03971739784906357,-1855.5803483063548,-1873.9641173176963,0.592762590972548,0.20234884866717376,0.08745385668544303,0.8649025910743795,0.1975336014785727,0.39233574532771787,0.00517832753222125,0.0,True,True,0.06908211070698095,10.374402179957734,29.23365886885605,1,0.8055500000000001
69,Ml,Adenosine,Model(BaranyiRoberts),0.21816608397107706,0.02231806627209774,-3294.37297937435,-3318.866292836609,0.9999974070406032,0.9999996632139281,0.06437383113479189,0.6986908723439103,7.750031828765885,7.024117851728413,0.002932617910162083,0.013190119690339674,True,True,0.046085866779112916,15.561603269936604,40.88605501978377,1,0.6554333333333333
70,Ml,Citrate,Model(BaranyiRoberts),0.21031072258207067,0.027455452519563703,-1972.32902616599,-1994.116296856918,0.9891596214002626,0.9982572057893273,0.053157363827073034,0.5444678340159188,7.708857659289797,9.999999999846052,0.00794937935353457,0.03181868100756868,True,True,0.11891975842273397,6.070909798687573,15.541369911609282,1,0.5014666666666667
71,Ml,Cysteine,Model(Richards),0.5019839172138394,0.03507638433860044,-2709.7403149275906,-2725.785383625207,0.9505904280609826,0.6652391316602186,0.028440458931110912,0.382145934745888,2.455916296073441,0.10000000012734744,0.0,0.0,False,True,0.48174443876823136,1.4291374708041373,0.7762749656709759,1,0.39936666666666665
72,Ml,D-arabinose,Model(BaranyiRoberts),1.477582924889013,0.0580816407952074,-2456.520043172143,-2481.0133566344016,0.9999999918232995,0.9999999989379731,0.05521104485319128,1.2072252493517717,1.011786431086464,0.10000002791617173,0.00010000000720311597,0.2978036193036582,True,True,0.1401658014097461,5.041082749416077,33.72156023575834,1,1.1280999999999999
73,Ml,D-glucose,Model(Richards),0.23710129248526352,0.03196855219865079,-1575.766258390646,-1589.5532078773113,0.9346113743692157,0.6652412577146998,0.07460448615361015,1.0890984555188112,0.6237487782762389,0.10000000000085182,0.0,0.0,False,True,0.12360852252168648,5.398106439773106,3.4964344707775616,1,0.9498500000000002
74,Ml,D-xylose,Model(BaranyiRoberts),0.11139955131093326,0.015947942661645013,-3588.767376183862,-3613.2606896461207,0.9993476258943728,0.9999152185706079,0.041415165009560884,1.4831194277854574,0.5937815087605667,0.10000000015948078,0.00010000000093435268,0.33526863176296007,True,True,0.11764102106810097,5.917792792792792,34.845857170455396,1,1.0657666666666665
75,Ml,Formate,Model(LogisticLag2),0.008537102292225603,0.004414872718867753,-4719.94092198923,-4740.352016541113,0.6680376759630952,0.20721644534623473,0.048458929502889214,0.238875359673419,0.0572662412747669,1.0,0.0001000000024133918,0.6675590878418827,True,False,0.04130567766327991,18.41091091091091,16.933076940465277,1,0.15823333333333336
76,Ml,Fumarate,Model(Richards),0.8627289271171038,0.05716565929573718,-1488.7276188513845,-1503.0314152639698,0.4101501201049938,0.03795880076729444,0.08227807002260845,0.902058115362329,0.06137319540964529,9.999999292064885,0.0,0.0,False,True,0.061411354578213846,11.31574630185741,19.329487721583803,1,0.8565
77,Ml,Glutarate,Model(Richards),0.5122407055459782,0.04188375570069876,-1830.2416008816838,-1844.948616090757,0.9302015444464968,0.6310740432788188,0.0488743025050038,1.8726671237607284,0.21596929246784105,0.10000000540611081,0.0,0.0,False,True,0.04709576865278171,11.470289734178625,21.105307960501378,1,0.7873
78,Ml,Glycerol,Model(Richards),0.5939595002123464,0.041313196112428584,-2194.4462149472374,-2209.8550248663355,0.9464334141781755,0.6652301861209212,0.10382655658909523,1.182105545707522,0.06747474555630993,2.323522231416783,0.0,0.0,False,True,0.06585088695540157,10.389903792681569,12.539946228056092,1,1.1230000000000002
79,Ml,Glycine,Model(RichardsLag1),0.061401127981484685,0.011839984109027335,-3855.76404615116,-3876.1751407030424,0.9539069500469872,0.7289544178230709,0.057296124878435384,0.22536507805000205,0.24652144617155675,0.12339432987579982,0.0001000000027568948,0.0,True,True,0.026969946855489958,30.319555666777887,37.27688978423529,1,0.10070000000000001
80,Ml,Inosine,Model(Richards),1.411863106312454,0.06210917380547784,-2010.5161392860148,-2026.1266726196202,0.5448115359019743,0.21193238001840045,0.03439335895593265,0.9046385019454155,0.06204966996871408,4.196290573279795,0.0,0.0,False,True,0.061979060609915766,11.171629963296628,28.30443723854028,1,0.8414
81,Ml,L-alanine,Model(RichardsLag1),0.20744844041452656,0.026654077819975506,-2088.5070966853445,-2106.890865696686,0.9797057117483593,0.9963032381979214,0.04516854410701465,1.4074883916439613,0.3053203090166244,0.10000000003337756,0.07390380430495669,0.0,True,True,0.06454231405996938,10.447461350239127,21.981376774923767,1,0.7731000000000001
82,Ml,L-arginine,Model(BaranyiRoberts),0.5517689372235997,0.03549290678455839,-2887.9647188811305,-2912.4580323433893,0.8114355546178539,0.9707012697554529,0.06943723997352502,0.5907450730503243,2.035638423031029,0.10000002827885576,0.00010000000005838672,0.31252129436150944,True,True,0.14179282721890032,5.041082749416081,28.103489751830686,1,0.5899000000000001
83,Ml,L-aspartate,Model(Richards),0.029951466100335604,0.009797871645573183,-2863.396207100056,-2878.368219851294,0.9435575282661021,0.6652415538493469,0.06099004843952027,0.5393653829746872,0.05012789151410965,3.6938342659342593,0.0,0.0,False,True,0.04987042971518973,13.842147703258814,15.403002956874767,1,0.4554666666666667
84,Ml,L-glutamate,Model(Logistic),0.19221316434653118,0.023501844165016047,-2592.9141570802385,-2604.4707645195617,0.8970806284586772,0.48263887565986263,0.04648053828278198,0.7338451960351826,0.10544285065116576,1.0,0.0,0.0,False,False,0.08986013832224768,7.255519408297186,8.960035645289981,1,0.6588333333333335
85,Ml,L-glutamine,Model(Logistic),0.4179070097215082,0.037831050599437754,-1895.3507789638606,-1906.3810403706655,8.849696552721961e-06,1.0171057939122828e-06,0.10005953233551668,2.3796437200415808,0.038016809218661865,1.0,0.0,0.0,False,True,0.03299414120762637,19.433739294850408,32.727164246779694,1,0.9344
86,Ml,L-histidine,Model(BaranyiRoberts),0.07561839645759513,0.01572001726054649,-2507.1845705055994,-2529.526081117314,0.9703622266422037,0.9952762262410363,0.05977592836717793,0.5745037387631646,0.41698744920450886,1.4483147620290278,0.0138699766983712,0.1220622663045059,True,True,0.11421033149409716,6.277569235902568,26.37144760745135,1,0.5314000000000001
87,Ml,L-isoleucine,Model(LogisticLag2),0.04140813254282881,0.009723122718272475,-4028.3145430868726,-4048.725637638755,0.44131167331709054,0.42279965605122566,0.05300630782618243,0.48209940109718064,7.998924282189307,1.0,0.0005160342445467148,0.040998703532697744,True,False,0.04467946329173214,17.972555889222555,56.05720726166591,1,0.16513333333333327
88,Ml,L-lactate,Model(Richards),1.676461822727722,0.06186710279344071,-2413.374751683899,-2429.703627325405,0.9522565436627973,0.6652331682995548,0.05030969453732381,1.967459455330819,0.26026016814070585,0.10000000692158625,0.0,0.0,False,True,0.05682569172262894,9.424632966299635,17.708267075994673,1,0.9943333333333333
89,Ml,L-leucine,Model(BaranyiRoberts),0.0013160742645382164,0.002122994028648885,-3560.4173760189133,-3582.477898832523,0.9994465361461837,0.9999119165135999,0.04899310367155385,0.23966494643063818,7.915230045744568,4.987996809878825,0.0008484964216810553,0.027898006308398893,True,True,0.03501029681644822,21.69857357357357,46.38689757139009,1,0.15925000000000003
90,Ml,Malate,Model(Richards),0.2964879945663291,0.0260175561804619,-3172.1808728204837,-3188.5097484619896,0.952322043144216,0.6652409648581669,0.07992118446294372,0.6502580295228393,0.05686466467895907,7.1974335942353145,0.0,0.0,False,True,0.056886878716593085,12.200881436992548,15.226190221035655,1,0.6261333333333333
91,Ml,Mannitol,Model(Richards),0.2992013478422333,0.03038850029419599,-2240.7888081487645,-2255.9117822119338,0.9108175095281942,0.6615348031836819,0.08391989731197969,1.2377942897434349,0.08102839974085133,1.6047379371205108,0.0,0.0,False,True,0.07625179130904573,8.754504504504505,11.87318420278575,1,1.1393333333333333
92,Ml,Mannose,Model(Richards),0.643750342040704,0.04499302329008452,-1949.345420218887,-1964.3936257500077,0.9440892932764642,0.6652410381138564,0.06494889206122023,1.2379044574424458,0.6177875874423938,0.1000000000002006,0.0,0.0,False,True,0.1269976563569311,4.932640974307641,4.549737875650914,1,1.0354333333333334
93,Ml,Myo-inositol,Model(RichardsLag1),1.796681607278785,0.06404695778884707,-2376.958449755483,-2397.3695443073652,0.9466106016507223,0.6978644370595205,0.04704193571913051,1.547548677422357,0.3257749411511632,0.2207492595731899,0.00010000000475529625,0.0,True,True,0.1199700894831747,5.844733622511399,35.63564698134284,1,1.1745
94,Ml,Orotate,,,,,,,,,,,,,,,,,,,0,0.0
95,Ml,Phenylalanine,Model(BaranyiRoberts),0.017657425974075165,0.006349311610850302,-4395.548865149853,-4420.0421786121115,0.9999999999999405,0.9999999999999922,0.0559040690448096,0.30454224980901956,7.227341721300463,9.999997273733673,0.0018578633161496771,0.016163625840946994,True,True,0.03415018359022397,21.99081025469914,40.369207382828826,1,0.2544333333333334
96,Ml,Proline,Model(LogisticLag2),1.7315063308739198,0.06287456402299747,-2393.142405570111,-2413.5535001219932,0.8870893345111563,0.6810832903805587,0.07103189237972618,0.9561860261357471,0.44107718427960885,1.0,0.00010000000012855281,0.2265082415145634,True,False,0.1790370148190485,3.94519519519519,39.70593487376101,1,1.0036333333333334
97,Ml,Pyruvate,Model(BaranyiRoberts),0.02635128832900232,0.006909257642882399,-5454.400671228588,-5480.281959506251,0.8882747174669193,0.9856565144551926,0.04724578949336666,0.33154046357737954,0.6181725629562338,0.10000001481953966,0.019884291105289442,0.24872867372265728,True,True,0.06245098182952958,11.780491602713823,16.424333235891375,1,0.28440000000000004
